Gene,Sample_1,Sample_2
SLC38A4,28.6823335442,26.8256462383
SLC38A6,191.6421827106,278.586676023
SLC38A7,221.0113602391,240.9000918473
SLC39A1,344.447487328,430.8912292772
SLC39A14,475.5057327673,529.4929705629
SLC39A2,141.7170494794,182.5770129026
SLC39A4,176.5287039092,208.656111879
SLC39A6,926.730228432,1013.00109773
SLC39A7,278.6619410298,315.197084805
SLC39A8,288.2426682041,398.8229249815
SLC39A9,127.258752558,153.017554801
SLC3A1,104.9823466066,102.4463207454
SLC3A2,703.501017644,890.641835417
SLC41A3,594.255201594,532.858861045
SLC43A1,364.191545166,375.02808856
SLC43A3,565.881796102,747.617038164
SLC44A4,51.0462110254,58.8372462629
SLC45A2,108.1331748588,90.1752072977
SLC46A3,482.9380312099,517.7621731356
SLC47A1,61.7302828188,85.5793969242
SLC48A1,191.9546278376,273.237339965
SLC4A2,75.0109275025,112.4892156758
SLC4A3,10.9641712239,11.5562692557
SLC4A4,240.6921809887,196.4921726037
SLC4A5,38.8152637171,34.479361301
SLC4A7,206.1582790072,187.1751372194
SLC4A8,34.8918612087,44.6037554246
SLC50A1,542.568792706,618.620944226
SLC5A1,271.1413958528,251.282319827
SLC5A12,17.2071838481,13.7050572564
SLC5A2,259.1657089711,268.6569462773
SLC5A3,513.863605561,517.884195172
SLC5A4,124.7325691092,138.9724233881
SLC5A5,298.932470218,257.653839856
SLC5A6,489.6349715792,495.8605250352
SLC5A7,82.9215175586,74.1103205829
SLC6A1,57.27787689,52.8691235651
SLC6A11,79.9609927846,80.7469401089
SLC6A12,388.921921772,428.663426046
SLC6A13,349.0881207228,355.6233107046
SLC6A14,52.6951839521,46.8072973027
SLC6A15,9.2606563964,10.3194932896
SLC6A16,246.0247827543,189.9316377256
SLC6A2,54.5199584052,57.8781426309
SLC6A20,18.5992316886,20.2575714387
SLC6A3,70.7903790638,85.182288459
SLC6A4,170.5685167068,153.1025730864
SLC6A5,172.1501018523,140.6954150981
SLC6A6,52.0761438688,82.9509381033
SLC6A7,11.1099720724,11.715491045
SLC6A8,33.2812208497,39.0168020166
SLC6A9,132.2193272877,120.2850118617
SLC7A1,355.621051356,364.667543491
SLC7A10,86.9136721832,53.1484500102
SLC7A11,210.31571969,335.502149819
SLC7A2,46.565037753,49.3228117304
SLC7A4,109.8882996356,100.5812230681
SLC7A5,790.8487619053,1115.8904374865
SLC7A6,479.82732013,450.007599601
SLC7A7,1637.0584931506,1788.121981393
SLC7A8,235.3326650868,300.2104664189
SLC7A9,434.0369451034,360.9976795932
SLC8A1,55.8796056972,67.3474631651
SLC8A2,71.4171049318,80.0073430015
SLC9A1,216.910232232,227.705173835
SLC9A2,13.5636196347,19.3869837263
SLC9A3,17.7336041239,23.4831230739
SLC9A3R1,1991.277772853,1764.007409717
SLC9A3R2,7.3704046796,7.8172110485
SLC9A5,42.4463851337,49.7500221325
SLC9A6,931.809185121,910.136252483
SLC9A8,337.794591112,333.917476328
SLCO1A2,140.6363469932,128.0361902296
SLCO1B1,87.3456779792,84.5349197169
SLCO1B3,20.1572323173,23.6092629513
SLCO1C1,185.7180676085,173.0276287298
SLCO2A1,151.6361944885,148.4529088864
SLCO2B1,90.05499484,131.9384733657
SLCO3A1,152.15348855,275.1222077134
SLCO4A1,233.6686897423,331.394144603
SLCO4C1,55.6478440837,71.121898288
SLCO5A1,84.5392596043,112.250588706
SLFN12,96.9530792142,139.7825981884
SLIT1,96.8963179552,103.8363905348
SLIT2,80.7199114148,88.8504009125
SLIT3,18.566690185,22.4235929953
SLITRK3,96.7024305146,82.0114983184
SLITRK5,12.630519099,14.6380686227
SLK,548.200847724,555.173391893
SLMO1,21.3029676646,21.5532246472
SLMO2,224.0628065464,234.1294893967
SLN,490.224045117,418.214426679
SLPI,129.461448026,207.8184381727
SLTM,1290.621927854,1219.097429867
SLURP1,69.0255046518,70.8292483691
SMAD1,122.066451585,114.399038813
SMAD2,954.284994199,993.524390954
SMAD3,424.9437486924,367.7677038996
SMAD4,484.508926936,490.975487358
SMAD5,163.473433438,178.1936331054
SMAD6,21.8291070145,31.0998646189
SMAD7,373.758857643,406.853626288
SMAD9,16.5961671792,18.9497877178
SMAGP,562.6562712209,376.1870576874
SMAP1,896.790379414,896.501039758
SMARCA1,89.8367634435,90.3323841116
SMARCA2,663.429611055,628.689281208
SMARCA4,448.134697781,458.70117389
SMARCA5,403.1341991272,437.006673739
SMARCAL1,202.334825581,203.511125527
SMARCB1,792.360227441,646.762287043
SMARCC1,742.278459151,658.352613073
SMARCC2,556.306313697,541.164454757
SMARCD1,319.691870322,328.319864143
SMARCD2,580.568013365,610.919150699
SMARCD3,160.0757007819,155.8815696845
SMARCE1,1846.723697048,1551.759114688
SMC1A,405.074749248,392.15375287
SMC2,235.4761548935,265.3027677461
SMC3,407.8208736971,416.283913414
SMC4,830.928821383,930.782353538
SMC5,483.496543534,456.92654839
SMC6,860.489060292,727.772186104
SMCHD1,1406.341397134,1218.684455963
SMCP,22.3593499474,21.6616812219
SMCR7L,836.450279029,830.813948401
SMEK1,461.129141968,433.017688253
SMG1,128.8025159579,132.1484463027
SMG5,177.1439996843,194.4137506133
SMG6,42.5906087868,49.2872257298
SMG7,391.278360484,382.959013276
SMNDC1,1112.009725867,1061.823680259
SMO,143.8008903722,201.882558427
SMOX,101.4232562553,141.0775015495
SMPD1,245.4116927846,264.959996283
SMPD2,83.5964527572,98.6929771596
SMPD3,140.4637730413,153.7881311848
SMPDL3A,84.4234807737,125.0535039067
SMPDL3B,4.4522657082,8.0618771772
SMPX,21.7101652346,23.6793313818
SMR3A,98.0532138677,99.0334427859
SMR3B,22.6666951546,21.5183477694
SMTN,58.8261310545,68.4257900277
SMU1,186.9439851166,221.0489458574
SMUG1,154.5238046834,166.1761774361
SMURF1,126.0300459007,153.084086798
SMURF2,746.438594007,699.192590174
SMYD2,1239.473958055,1122.288169766
SMYD3,356.3515446456,384.0909563744
SMYD5,130.2726096346,138.4556189161
SNAI1,46.2737393778,68.7777752491
SNAI2,59.8096652815,51.952241965
SNAP23,631.218236101,632.998585113
SNAP25,95.0044278027,85.5729331704
SNAP29,409.349822312,518.775431839
SNAP91,49.9580034063,36.8324054422
SNAPC1,167.8483363724,203.3066848986
SNAPC2,153.539591679,180.134793957
SNAPC3,194.773793806,225.6078533634
SNAPC4,315.585007328,340.611404768
SNAPC5,9.9839067072,16.9331178168
SNCA,195.3089604084,221.5313471006
SNCAIP,35.7022362666,32.9013725882
SNCB,28.8932260218,28.9097582011
SNCG,23.6111028682,31.0433773781
SND1,2111.676647675,2021.415464004
SNED1,164.7904210197,182.0431408772
SNF8,974.482186034,1037.136652168
SNIP1,237.857715928,266.615879473
SNN,418.441723373,398.803250697
SNORA25,181.5827183546,234.845170342
SNORA64,272.393870188,226.9543339159
SNPH,120.0105736332,131.518971816
SNRK,2742.672084436,2568.161989682
SNRNP200,3434.64188592,3371.16090209
SNRNP25,978.112671188,952.795945205
SNRNP27,1205.609540697,1149.663947656
SNRNP35,295.1263162716,361.576038264
SNRNP40,711.280320738,680.922971387
SNRNP70,2672.791703959,2501.20819165
SNRPA,1522.902733554,1526.426563154
SNRPB,2354.067507154,2214.273619704
SNRPB2,3933.55123061,3857.62203894
SNRPC,1276.977626889,1359.059527286
SNRPD1,798.942372552,768.757599345
SNRPD2,5875.09709831,5519.79494086
SNRPD3,2451.15093376,2468.42897088
SNRPF,2034.397472301,1766.16420418
SNTA1,283.984309837,255.484232467
SNTB1,82.5961236876,93.4274063195
SNTB2,420.189524674,396.0194145388
SNUPN,555.834024481,534.018888336
SNW1,970.988136063,1050.582523895
SNX1,405.915741588,441.004603099
SNX10,878.323674608,905.449781549
SNX11,911.107442782,855.51715494
SNX13,393.17583081,404.780125063
SNX15,1003.917613909,893.313560016
SNX16,71.3440426364,79.9745024907
SNX17,538.6261788962,624.78677508
SNX19,212.462330591,250.459521173
SNX2,3058.40695972,2335.152013245
SNX24,68.1152358115,64.0266849224
SNX27,601.242041438,638.790442218
SNX3,5989.70812723,5567.01817001
SNX4,420.742940208,495.616871737
SNX5,644.163880473,771.979982685
SNX7,71.1537946753,66.4697175707
SOAT1,237.2581661992,279.6876441743
SOAT2,34.97289832,33.909538067
SOBP,234.3817611103,227.3412866314
SOCS1,200.9666151772,281.4191497658
SOCS2,406.2337962999,406.563752757
SOCS3,156.0341940044,191.311805876
SOCS5,221.9704403248,208.1128218158
SOCS6,36.659402082,50.7008300074
SOCS7,33.9585398018,47.1988520835
SOD1,6204.97374263,5499.40987404
SOD2,348.2879652398,763.165356842
SOD3,257.835224287,272.165611805
SOHLH2,146.333743105,143.8827351803
SOLH,289.991415987,285.853248164
SON,1556.750052529,1428.039614194
SORBS1,32.7525128306,40.7775163438
SORBS2,38.960064879,53.3271457634
SORBS3,250.913800792,268.021060449
SORCS3,17.5532417542,20.9485261656
SORL1,3908.717670513,4651.959104693
SORT1,86.2078275064,120.3419239608
SOS1,550.660870329,516.017990569
SOS2,333.548970834,346.375205936
SOSTDC1,17.9730093886,17.7271603691
SOX1,4.1564216748,4.790060557
SOX10,47.4632477514,51.8415939899
SOX11,47.2226860326,41.5652741533
SOX12,137.5424304599,147.0000015584
SOX13,94.7807054583,92.2204264722
SOX14,18.1726707888,19.1138890221
SOX15,25.0726037436,29.9814345096
SOX17,89.6161440349,84.4740072663
SOX18,33.0525847889,37.5644221278
SOX2,60.4140860522,63.1264795243
SOX21,112.2181560233,98.4802046428
SOX3,60.4590389042,67.1176465814
SOX30,50.0600736748,44.6291200564
SOX4,131.7164379363,224.8176344089
SOX5,9.5718566574,10.643561923
SOX9,120.2413654027,118.0260044708
SP1,195.109555542,187.156309363
SP100,317.018598871,338.882294285
SP110,2191.663935181,1887.150312838
SP140,896.0615090982,589.5248866136
SP140L,1597.564780609,1326.818745758
SP2,509.262305665,498.359257625
SP3,1572.846771832,1573.912112454
SP4,315.7856785112,249.1179277964
SPA17,103.1099642522,101.290216809
SPACA1,16.3713032587,16.4569634218
SPAG1,102.7628964896,96.694709325
SPAG11B,169.7696115529,165.3098733484
SPAG16,198.9258657186,190.2812816316
SPAG4,503.7463903184,711.7320800538
SPAG5,231.1895259093,295.747534893
SPAG6,99.858791962,99.4526702974
SPAG7,1428.889196746,1515.985617346
SPAG8,15.9884202328,18.1524702967
SPAG9,443.010137806,475.037697147
SPAM1,160.22288942470001,163.5100792635
SPARC,66.0350692706,68.2303939859
SPARCL1,187.5271853597,176.7023980372
SPAST,212.910099962,223.181639759
SPATA1,27.452266974,33.5650037279
SPATA2,147.7213645774,158.9545636326
SPATA20,466.147550405,479.493112328
SPATA2L,228.5050632822,262.111108345
SPATA5L1,220.8735197202,265.420904741
SPATA6,41.6825520201,52.9969836828
SPATA7,33.0830851293,35.4459982488
SPATS2,306.7481130987,378.8593830724
SPATS2L,185.809505194,218.1651268642
SPC25,128.2633531671,144.0687179619
SPCS1,5602.47292519,6015.83712186
SPCS3,598.1410845291,683.6862928412
SPDEF,131.5538810336,123.4534250573
SPECC1L,375.7007975015,363.7377520565
SPEF1,205.715033052,226.156695618
SPEN,956.154287998,924.034614644
SPG11,2077.44759041,1970.887255168
SPG20,276.7356533471,383.6242538311
SPG21,1853.68988854,1964.418736288
SPG7,634.552176414,636.051615702
SPHAR,329.712543738,311.751393717
SPHK1,201.4607853915,317.96870022
SPHK2,122.214493434,155.1982331026
SPI1,113.1973459376,251.709507201
SPIB,1642.6588151326,920.9340194539
SPICE1,47.2683886634,45.3465271779
SPIN1,257.3382186836,285.6745721226
SPINK1,71.3439826849,60.4149141223
SPINK2,148.7118380758,123.3207023535
SPINK4,24.3596064263,25.26248876
SPINK5,235.4512379463,209.8895252881
SPINLW1,344.1050801708,296.7614566628
SPINT1,41.6709370447,76.7669512055
SPINT2,737.320621589,918.230570404
SPN,80.0868693852,104.0487449486
SPO11,75.6854614916,76.8484664775
SPOCK1,107.2447177364,115.0855150954
SPOCK2,1762.308904365,1361.561851694
SPOCK3,40.8487647153,41.9858994422
SPON1,105.809464513,88.4607749138
SPON2,742.780582026,1238.293542157
SPOP,1096.705232068,1118.465414231
SPP1,276.7301534914,514.8962841
SPP2,130.7308104642,125.9573679566
SPPL2B,317.3814893171,267.832179351
SPR,257.7129924014,287.1051829334
SPRED2,71.3057516038,86.7267838559
SPRR1A,34.1706123861,31.994060267
SPRR1B,230.0505905293,177.1832499854
SPRR2C,33.5571031254,36.125758685
SPRR3,351.8502674622,226.660841345
SPRY1,649.516799135,606.045284251
SPRY2,27.2202154419,73.5500484772
SPRY4,417.022638669,396.531275641
SPSB1,177.087540281,178.542991014
SPSB3,1499.08513742,1320.91323964
SPTA1,155.4161357678,140.4290728605
SPTAN1,851.39776968,695.871218395
SPTB,127.8188532011,161.7045790418
SPTBN1,570.9925431199,493.5494977118
SPTBN2,65.3553468164,72.8356001711
SPTBN4,40.6516229537,54.1665209841
SPTBN5,447.092400012,432.104047359
SPTLC1,745.791120218,844.543937752
SPTLC2,434.770259675,480.591176703
SQLE,550.221978177,579.641349461
SQRDL,1237.440319468,1743.576189942
SQSTM1,425.242190861,524.545296436
SRBD1,404.138811319,407.160612891
SRC,36.1201103553,54.4609611177
SRCAP,245.965277946,284.684030252
SRD5A1,324.804825434,290.472306369
SRD5A2,69.766627688,72.0395470333
SRD5A3,33.1712322331,41.8698452222
SREBF1,197.1394760693,196.8287568903
SREBF2,550.3594492,523.036270696
SREK1,1570.125979004,1442.217385589
SREK1IP1,196.6074314307,200.2055976474
SRF,229.210266096,243.855514481
SRGAP2,136.7489440283,163.2783923415
SRGAP3,222.1742068924,204.1694352186
SRGN,5787.705306342,7827.49692717
SRI,510.35901201,592.138394887
SRM,988.974592106,1146.995847862
SRP14,12185.85590429,11094.32452274
SRP19,2694.6254453,2689.29312236
SRP54,1070.856631212,1383.001578589
SRP72,841.218090792,933.803842408
SRP9,5030.28367393,4656.7626471
SRPK1,776.470155072,740.99385483
SRPK2,713.595811442,716.902678483
SRPK3,573.270888248,492.284331812
SRPR,1520.145129905,1713.506708394
SRPRB,1926.510795509,2075.181860298
SRPX,98.549375828,99.7392170763
SRPX2,38.0901113332,42.9257344085
SRR,252.616820452,263.871211555
SRRD,312.389835921,322.429345218
SRRM1,2511.898249693,2286.062534909
SRRM2,2195.50463218,2166.055425718
SRRT,1017.652290471,1053.831537992
SRSF1,1636.784231848,1569.629299683
SRSF10,1535.748520735,1430.912544844
SRSF11,6736.86549909,6266.85371255
SRSF2,3400.76743284,3071.09684166
SRSF3,1167.290980941,1199.700603283
SRSF4,2297.42830213,2330.02407598
SRSF5,7531.486034,6460.3833654
SRSF6,3655.404038022,3257.907175864
SRSF7,1723.926625716,1540.635916444
SRSF8,1684.662551383,1497.517682654
SRSF9,3605.83192811,3785.77994938
SRY,49.2951259895,47.752247763
SS18,282.060739085,318.784187005
SS18L1,233.408023083,278.748247731
SS18L2,1518.443260806,1404.428471784
SSB,722.935926116,815.628864749
SSBP1,1871.580059186,1895.31836241
SSBP2,339.363287967,401.238136386
SSBP3,461.272776515,497.082113763
SSFA2,401.094991524,496.124727642
SSH3,120.1911408007,164.9075513766
SSNA1,550.897124605,518.699585414
SSPN,166.4739521867,143.1017569773
SSR1,1448.883563189,1641.078410324
SSR2,4943.51019691,4915.45956151
SSR3,175.2638528557,231.4427663204
SSR4,6924.81122309,7824.85980108
SSRP1,797.206119332,818.180094187
SSSCA1,211.4597333996,243.4961853613
SST,39.2607990497,35.9755072601
SSTR1,26.3835852162,28.501038758300002
SSTR2,83.1207195806,109.6472063459
SSTR3,31.7062900248,34.8322008848
SSTR4,42.8457689403,56.519834646
SSTR5,21.3856547921,24.2862735714
SSX1,14.8333051223,22.5397997578
SSX2IP,265.7603497101,238.6880793024
SSX3,29.3031359023,29.1427458085
SSX5,79.2299404587,89.8914033418
ST13,1985.5551481,1894.36363249
ST14,92.1219186834,90.4956021004
ST18,18.4248521629,20.1225429001
ST20,154.6610519797,157.458693114
ST3GAL1,280.9148840893,326.9707108689
ST3GAL2,122.43558184770001,166.546253863
ST3GAL4,75.0190344897,84.8913079879
ST3GAL5,785.172983448,757.201050984
ST3GAL6,44.0834901611,114.6847865436
ST5,116.062507372,108.3350215012
ST6GAL1,2323.36864454,2098.557312567
ST6GALNAC2,60.433349344,85.3384843129
ST6GALNAC4,578.23447855,648.837831983
ST6GALNAC5,194.9068748915,169.7299484057
ST7,226.98143103500001,268.111197837
ST7L,104.6047376693,110.5365102449
ST8SIA1,202.841956986,34.3400429704
ST8SIA2,6.7495781633,7.9317870808
ST8SIA3,44.2471083014,44.3832577023
ST8SIA4,225.1447061836,290.118054685
ST8SIA5,14.5587333297,14.191582041
STAB1,370.7072489911,521.7956903293
STAB2,135.9470641836,130.1353964292
STAC,525.662801363,541.309187216
STAG1,335.877515353,363.160656367
STAG2,1500.770884483,1489.515366501
STAG3,107.6191673969,108.0013208263
STAG3L4,297.4090602062,270.233891308
STAM,526.796188624,597.594399258
STAM2,125.0364024388,151.9400882566
STAMBP,1155.727348273,1167.245592219
STAP1,1188.324791522,1156.7643972586
STAP2,315.268140499,319.105600212
STAR,28.3091058644,19.6144596297
STARD13,137.4604473784,131.1069492521
STARD3,224.112986732,230.429745772
STARD5,250.545469553,260.7450389835
STARD7,3718.69556982,3633.16147568
STARD8,218.7241968125,264.027002441
STAT1,982.286778189,1178.606157463
STAT2,376.23643775,378.413460902
STAT3,1954.20422023,2218.00098251
STAT4,1687.904187788,1799.089008256
STAT5A,2083.951502853,2079.316248851
STAT5B,816.632287859,762.187945153
STAT6,1323.915459733,1279.727859461
STATH,147.6859443529,127.5474713455
STAU1,1895.32988733,2152.89173483
STAU2,334.360821458,308.313158718
STBD1,64.0830979494,81.8407215573
STC1,150.9824489433,141.5081621683
STC2,180.9465143594,162.1074272386
STEAP1,366.6959282524,308.090328932
STEAP3,292.813273337,305.7623921815
STEAP4,10.415593673,21.2798320997
STIL,187.3138523039,205.7481526615
STIM1,396.98743102,404.983909991
STIP1,556.1274930896,698.80262772
STK10,1730.357054556,1541.541837473
STK11,190.16719181,191.5989332776
STK16,304.45338468,312.0705569036
STK17A,638.304851106,557.299353049
STK17B,1203.117519799,1071.515981766
STK19,36.4757172525,47.2058777123
STK24,3501.42895556,3000.75114901
STK25,587.773761877,576.303405849
STK3,34.2760780479,47.1006044619
STK32B,29.6516593383,26.2793978682
STK38,2045.717085284,2048.468074823
STK38L,665.791117962,663.747017051
STK39,430.1271331949,343.1122887743
STK4,322.523708239,337.106335173
STMN1,369.312986034,415.622291512
STMN2,42.3820533356,51.1651557798
STMN3,25.6664882737,21.6441884328
STMN4,208.488412493,185.1045069096
STOM,1643.091828196,1550.712663483
STOML1,205.3631678185,239.399990215
STOML2,743.151320641,853.94566177
STON1,61.9103197114,60.9663785644
STRA13,480.8500962646,521.5348874826
STRA6,238.047716905,259.193397859
STRADA,1196.624330043,1166.789839692
STRAP,3597.44536638,3375.90462422
STRN,303.906836306,271.432323912
STRN3,307.077856646,290.697170446
STRN4,245.443574151,265.7463547
STS,88.4740881876,94.9809674622
STT3A,988.142987209,1172.508683782
STUB1,1261.751484615,1178.62819607
STX10,431.1359925268,505.2195773032
STX11,74.8255150027,166.6005274344
STX12,343.044587527,455.330778941
STX16,1417.789340334,1338.361346543
STX17,385.922189758,372.691100711
STX18,597.04599041,647.344267997
STX1A,245.2601193189,260.4220285968
STX2,328.816496545,330.651397292
STX3,158.2903369789,229.3350189477
STX4,599.148574107,736.429553641
STX5,247.913163455,256.126789678
STX6,376.305338169,399.820391061
STX7,1012.291445201,960.073364646
STX8,1214.169301031,1185.089696537
STXBP1,183.3196703783,182.0764686932
STXBP2,415.1755578395,606.1915080161
STXBP3,642.258293113,584.548547984
STXBP5L,312.3188927589,295.3483878444
STXBP6,18.1179442515,24.5848638925
STYK1,29.9303363212,26.8676819056
STYXL1,489.0684110102,574.788975854
SUB1,7026.5445644,7157.63653132
SUCLA2,239.1626734584,308.172171306
SUCLG1,1213.9221958294,1252.644822896
SUCLG2,938.429972038,990.109256838
SUGP1,494.139807996,538.342087484
SUGP2,272.952479928,287.549780625
SULF1,152.4616576442,144.1343030685
SULT1A1,383.375684099,717.663706754
SULT1A2,186.1916201013,238.5330124425
SULT1B1,284.749586816,297.494351495
SULT1C2,45.0222337165,50.0141605227
SULT1E1,26.6659255661,34.4797895912
SULT2A1,58.4741948444,50.3452914808
SULT2B1,159.238637595,161.9425477494
SULT4A1,164.6459088348,205.6188986694
SUMO1,149.5282445799,154.1528398768
SUMO3,1749.00923462,1669.09470284
SUMO4,1885.69876283,1695.856068532
SUN1,1102.933622407,1021.411030101
SUN2,2262.20427436,2259.623414829
SUOX,180.8315344864,256.61954421
SUPT16H,3638.93429167,3365.36545538
SUPT3H,358.646028995,324.6418911314
SUPT4H1,978.323396341,997.823160883
SUPT5H,1122.419801922,1124.130203605
SUPT6H,362.425879612,431.62044499
SUPT7L,372.337989706,373.360161175
SUPV3L1,512.70318668,534.389217639
SURF1,1088.571956743,1177.799964484
SURF2,42.9040349477,54.610921008
SUSD4,69.400695667,71.3105936695
SUSD5,3.9302043379,4.7829028336
SUV39H1,684.880909239,651.99653634
SUV39H2,31.1922759478,32.8860322369
SUV420H1,1284.483014296,1219.214134013
SUZ12,2316.15261077,2206.58008587
SV2A,24.7507278255,20.8150877688
SVEP1,125.0428975931,113.3116362418
SVIL,262.3864403077,315.9983691447
SWAP70,1188.0785729703,880.8013337556
SYBU,295.4731501168,223.8776409678
