Gene,Sample_1,Sample_2,Sample_3
TMEM35,107.6460100195,176.0818668831,118.8368036081
TMEM38B,314.3400691371,452.096698591,392.7279834695
TMEM39A,279.982070917,319.818397769,311.400599504
TMEM39B,305.415256682,250.317823426,252.044177535
TMEM40,144.7817289386,308.3578377132,187.3908486762
TMEM41B,1235.287307109,1393.425793336,1311.141627492
TMEM43,1346.951187162,1538.897781529,1584.218543448
TMEM45A,126.2080145633,390.4093691039,180.8147654023
TMEM47,25.9303656788,35.8296143856,31.1057655792
TMEM48,223.764860865,166.8283871672,166.4291248584
TMEM5,753.127339775,799.06373468,504.020842004
TMEM50A,1511.560857854,1371.490069219,1670.75454685
TMEM50B,665.909544772,725.716760733,678.045029023
TMEM51,183.9811757889,156.1950834417,421.4266032104
TMEM53,233.079527287,295.265941373,258.901297931
TMEM57,133.245025304,186.2284917937,169.8853921364
TMEM59,3849.52100447,4413.74745567,4274.95384157
TMEM59L,53.3301728284,47.7155435941,59.2660013387
TMEM62,253.385086776,238.595674897,267.561070913
TMEM63A,262.03336427,179.692379247,196.453811891
TMEM66,5276.72680646,6500.92077793,5331.76859456
TMEM70,497.385403329,518.329959454,544.50138001
TMEM80,301.235492802,313.499199026,285.617580517
TMEM87A,1047.49788458,1062.903479007,999.110344952
TMEM8A,503.628714518,460.7314800588,652.839635358
TMEM8B,201.2014683355,221.170124129,162.9604923565
TMEM90B,102.0643947726,165.9572792148,118.935891089
TMEM93,789.829568393,597.9990469362,697.700167819
TMEM97,359.313581924,327.060181661,256.024106852
TMEM9B,1626.325346582,1672.225878934,1710.11314725
TMF1,353.328772302,429.21998267,388.702476035
TMOD1,168.063265598,221.802497426,193.989926991
TMOD2,31.1468740337,62.8160531067,48.7826724391
TMOD3,121.4199662801,41.6821846082,75.7831545797
TMPO,460.740747543,491.875636369,215.676658944
TMPRSS11D,295.535749098,634.242878923,382.260431516
TMPRSS15,99.5000703482,202.2065539914,122.04093881
TMPRSS2,25.94937899,30.6685299702,32.3272432046
TMPRSS3,280.2587154811,122.5376378911,174.3885382985
TMPRSS4,21.8176351469,19.1511878194,17.9724902367
TMPRSS5,203.852786227,282.4380334996,198.4786376052
TMPRSS6,417.804284945,445.75776906,394.853638951
TMSB10,22798.5581052,17510.32132764,19295.5551928
TMSB15A,121.3206093396,246.8291432375,142.3785334624
TMSB15B,187.9531253122,413.6962727908,236.232026756
TMSB4Y,117.4021303882,203.0896177458,185.7198320068
TMUB2,364.006737485,531.909675016,626.441625659
TMX1,1324.195946933,1163.882147179,1195.260967257
TMX2,1546.256253797,1196.141384554,1318.654099397
TMX4,1098.796703668,1410.299495944,1324.886201556
TNC,19.9372277572,35.9664577833,35.7203642534
TNF,729.8766331537,454.9344664606,723.520776108
TNFAIP1,347.586623937,404.901274648,387.862933003
TNFAIP2,695.620027717,999.560395977,1556.553886219
TNFAIP3,4533.416618605,3147.26642147,3461.17673094
TNFAIP6,1222.6923080492,1182.4805239566,3159.0918548172
TNFAIP8,2959.4139722,3943.53242805,2891.03298377
TNFRSF10B,310.655908132,384.852255679,442.744410368
TNFRSF10C,58.0367905818,734.4601765189,864.9352900477
TNFRSF10D,77.0444056132,67.9404966067,81.4741586681
TNFRSF11A,138.1525889849,68.0356999563,167.6582939026
TNFRSF11B,19.5841672371,19.138984196,24.2788691579
TNFRSF12A,196.4682521158,275.2920142164,342.9646755541
TNFRSF13B,225.724628723,519.346657698,240.713666818
TNFRSF14,698.456359997,796.581109467,863.681046991
TNFRSF17,84.2702378888,619.0715932305,12.51332995
TNFRSF1A,1318.8029321122,1056.9253697964,2057.640707047
TNFRSF1B,2206.0420263813,1243.3856507074,2048.450177708
TNFRSF21,76.2471856261,83.9143401438,140.4044394646
TNFRSF25,419.0960670287,143.3538696904,154.2623653859
TNFRSF4,600.4804131654,146.1051210428,435.0334668542
TNFRSF6B,179.3725583917,126.5571361101,204.5166671846
TNFRSF8,262.610221986,349.502569472,281.287465612
TNFRSF9,266.7273572026,172.1876659971,221.5598323503
TNFSF10,2023.8378266218,1251.021505336,2335.6705981016
TNFSF11,89.9564718761,49.5046322271,54.2061134323
TNFSF12,228.3826300947,72.5905957013,161.2849593157
TNFSF14,526.655221892,161.8347044903,274.6474302073
TNFSF15,72.9614174924,68.5255672313,112.278030992
TNFSF18,200.722707617,589.890252255,262.963395364
TNFSF4,262.0331734428,481.4735609336,321.0008091343
TNFSF8,289.5030419352,311.1753524778,283.0963199346
TNFSF9,151.950073051,194.564097214,184.28498945
TNIK,868.2726203528,465.5530411584,528.35805344
TNIP1,1803.60345724,1678.69750058,2266.39281522
TNIP2,1061.066769621,878.554490559,1142.402570466
TNIP3,122.8344997775,39.2264827618,148.1873371056
TNK1,370.512418544,620.828510871,345.614202944
TNK2,291.086445639,269.054301365,292.15380924
TNKS,222.2939795015,223.0354512385,183.1001871095
TNKS2,839.042066836,698.206580739,902.06523969
TNMD,17.147256015,15.8235360876,15.6068882487
TNN,117.1653062575,213.8421445892,152.8715100524
TNNC1,23.1115987329,12.3175977971,13.3433143167
TNNC2,38.3073872986,42.4618998044,56.6805668547
TNNI1,10.0280755521,14.7732682551,13.5938309873
TNNI2,25.6412556651,35.2498588824,49.8827414319
TNNI3,179.2060276287,266.7700130002,255.2972233622
TNNI3K,23.9192109605,49.2711904429,36.9623334043
TNNT1,23.9886279692,39.9867131102,49.2599540684
TNNT2,18.43734889,20.7798450765,24.7649771285
TNNT3,129.0393931297,131.830697263,116.830168515
TNP1,95.8309260418,128.1379176758,103.4896203513
TNP2,8.8535035929,18.3727462971,18.2130609695
TNPO1,1736.87700463,1410.524686002,1386.060520921
TNPO2,307.0188520758,186.4776593496,216.6175996612
TNPO3,525.9494117309,260.689323106,376.817157542
TNR,133.3485582789,208.0636444409,174.0436638111
TNRC6B,508.135845222,524.345554081,422.252592972
TNS1,92.7871851459,69.8992950018,158.0299518024
TNS3,886.2306885193,285.6972466437,1409.0829971266
TNS4,30.5483621545,42.3577445191,46.3947911011
TNXB,91.6735956441,95.098471352,84.4018866893
TOB1,1007.862700415,1119.246729668,1046.633657186
TOB2,277.3285805142,91.0889027056,126.5562552325
TOE1,428.6096254267,362.4406402823,362.718426985
TOLLIP,357.699933705,318.171824571,443.664109684
TOM1,338.2290942734,287.0891557875,446.027669038
TOM1L1,58.0083411886,71.3753488106,73.5939172867
TOM1L2,33.1673191886,32.8411213838,47.9269992123
TOMM20,1734.294795724,1860.382131487,1539.36911715
TOMM22,335.139252023,296.1510378135,222.4360930606
TOMM34,740.165540682,1163.370400197,838.78242441
TOMM7,7342.15517391,8171.71911198,5020.95663866
TOMM70A,831.4424843,735.778608235,672.585268024
TONSL,7.3671581442,6.9679581545,6.9233768627
TOP1,531.2738764373,402.6647349804,544.6727281521
TOP2A,242.8204738787,56.930064911,59.8139777295
TOP2B,1588.957084412,1644.415779395,1185.742415868
TOP3A,138.3630167077,147.9415745796,191.6700411812
TOP3B,90.7606918773,49.4717742425,63.546516783
TOPBP1,944.452618582,922.57440655,853.880343604
TOPORS,241.702370888,312.013560156,350.109218333
TOR1A,868.433885569,817.657645705,906.224864455
TOR1AIP1,848.771144334,856.401234924,943.423092274
TOR1B,900.616576264,1014.760726212,1373.574378158
TOR3A,763.042572573,961.661025892,719.692368011
TOX,192.2826608195,122.084294113,118.8716948965
TOX3,4.9077201479,8.1670746751,7.4715398049
TOX4,445.589513314,492.299514819,511.658210403
TP53,493.959972417,342.6134838603,293.747803666
TP53AIP1,16.6765028634,34.5633345507,22.2669306325
TP53BP1,365.797436151,437.85627215,497.548047816
TP53BP2,579.926160687,560.670619096,827.220865688
TP53I11,56.2450551939,66.6436026994,101.000822924
TP53I3,387.469222198,407.698269451,507.252861784
TP53TG5,126.5799682621,150.6383635826,179.2031924294
TP63,113.3624875022,232.5848469257,138.3881175507
TP73,14.7133486652,12.872251352,14.0325017888
TPBG,111.5161168551,157.2433079509,147.7425298972
TPD52,276.422649825,1132.6192737411,147.604045754
TPD52L1,127.350397735,217.7606149384,146.4685825467
TPD52L2,646.04191361,686.219218752,1057.122424369
TPI1,4456.95547402,3300.83351751,4150.49767457
TPK1,513.855476613,473.377415662,548.03425937
TPM1,208.186043419,216.899392537,256.56794721
TPM2,27.8900469437,15.4738068478,17.5958587148
TPM3,28.7760250725,45.3192794656,38.1780161161
TPM4,229.5086539964,93.3403506714,203.7241758634
TPMT,266.768788436,217.711633724,242.951868522
TPO,13.0755472299,11.8366773624,12.1889507067
TPP1,2446.457009362,1686.441319838,2623.80381043
TPP2,637.275157573,631.835779858,571.931428851
TPPP,33.9809168328,33.7618188008,42.3805705144
TPPP3,23.3532750395,8.7618072753,13.9898838385
TPR,1075.537936353,910.306629155,751.374265748
TPRA1,281.164704937,166.7076141995,267.851690066
TPRKB,656.188532088,538.761311188,504.261054012
TPSAB1,899.441651152,4645.5415182006,3687.1816727922
TPSD1,104.8064115117,108.4586101871,143.2702662183
TPSG1,72.8558564678,120.1718505144,99.4251785442
TPST1,208.4800111467,413.0214542217,464.6555403134
TPST2,1550.887987714,1050.497559479,1204.091187724
TPT1,12420.10179405,13679.43715208,10338.1884469
TPTE,79.2332824901,211.0053308203,90.0129106358
TPX2,329.8229351904,392.5606756806,221.5306634737
TRA2A,1644.664286166,2195.843921545,1476.474064987
TRA2B,1435.113432077,1449.676931521,1022.430741164
TRABD,195.0833894387,130.1926099062,190.3774501042
TRAC,3878.048809183,2163.541862532,1327.310729914
TRADD,936.242707314,839.196428752,989.762948305
TRAF1,942.259161528,515.543131784,1053.479850744
TRAF2,128.837159303,61.8373545319,118.457950296
TRAF3,331.978639911,400.032005391,354.008241439
TRAF3IP1,59.0609078408,67.4469921148,58.5303014742
TRAF3IP2,328.5698815552,327.6200268208,255.1173475446
TRAF3IP3,1138.1301963867,1266.032115833,710.9482172654
TRAF4,57.0794320211,146.6800752338,58.9477198206
TRAF5,1242.462395281,1678.9447035705,610.555366523
TRAF6,368.649161903,309.8871311664,448.764111358
TRAFD1,723.897323939,645.584766588,1025.082839531
TRAIP,73.9683929235,75.0175305809,75.9547890619
TRAJ28,24.7282686863,14.5724189355,21.3932453354
TRAK1,283.83785749,437.478838328,282.565983576
TRAK2,652.879580254,654.312678993,481.482306321
TRAM1,3221.36241187,3406.78440995,2401.02455254
TRAM2,388.407401344,683.741910447,406.410289729
TRANK1,832.72339286,777.10870032,782.529468333
TRAP1,915.763315975,862.485093783,838.883386339
TRAPPC10,814.347379287,566.866696742,624.264979261
TRAPPC2,586.516547348,557.723596012,382.817543496
TRAPPC2L,770.533996155,676.57338044,585.445288498
TRAPPC3,641.536946797,621.851558009,692.185724745
TRAPPC4,1106.424929981,966.502365724,1155.222570982
TRAPPC6A,673.819267355,565.186787333,501.28533201
TRAPPC8,1952.06275509,2414.61615048,1970.74300482
TRAPPC9,253.301200497,232.720099086,268.383781628
TRAT1,407.3382942381,223.2170301237,123.7808025944
TRAV10,205.905158606,362.08607669,278.137954911
TRAV12-2,18.7472530928,29.0045993217,11.9261657661
TRAV13-1,115.2147670059,117.5560300611,51.1090873611
TRAV13-2,95.9643003962,104.2324507637,59.732902384
TRAV16,282.594834648,358.848656955,279.691764343
TRAV21,283.7918225239,144.8658086025,160.2585851149
TRAV27,44.4287711854,60.0914869425,48.0005124604
TRAV36DV7,84.6732424188,93.8096321259,57.7113918108
TRAV8-3,242.261699696,627.259237348,385.714401879
TRAV8-6,104.70454207,61.653201209,54.2559998309
TRAV9-2,245.6096562822,115.4787676873,125.9615785567
TRBC1,4628.9210694121,1518.8544009666,1354.8477353102
TRBV10-2,97.3316588533,100.1792454596,84.6447543653
TRDC,5882.6239278463,323.7992965366,1376.5559231123
TRDMT1,129.2474434653,115.6690378253,101.6577745294
TREH,10.52030867,7.8172855444,10.0450750495
TREM1,381.0170067285,1699.5520631026,1967.2312802437
TREM2,437.6677273523,274.9082268081,1141.4625242517
TREML2,55.7620919204,286.1356122214,324.645614425
TREX1,743.94377842,451.308174874,744.876760494
TREX2,6.2770930523,6.3675185763,6.2719879354
TRH,60.7877599758,52.8445777579,45.6634590708
TRHDE,21.087838528,37.1719989731,29.9458109632
TRHR,34.937824986,64.7753916238,30.9223520148
TRIAP1,1211.77942146,1163.773352587,1015.161596166
TRIB1,947.3577390114,2505.9304091766,2301.583219787
TRIB2,999.23406103,931.033383763,469.53341914600003
TRIB3,586.35970732,930.415256147,758.12461254
TRIL,111.7645432175,253.3201526091,148.2292273811
TRIM10,124.0842595445,179.8826984192,146.812571093
TRIM13,685.155756523,1082.774393196,758.530529854
TRIM14,362.009912527,209.467779362,276.133941716
TRIM15,30.5574478882,46.2749950781,40.7351589436
TRIM17,17.2871057821,20.4841444094,21.5160084329
TRIM2,63.6934365892,86.1150401227,66.9551101791
TRIM21,996.327717245,1008.389173213,1084.90730631
TRIM22,4383.993737652,3850.721218766,3043.44099985
TRIM23,145.7993720134,118.4532463222,117.541476967
TRIM24,459.630990449,831.895607831,854.165362563
TRIM25,277.709899109,370.1038041516,323.0207707871
TRIM26,703.286484638,861.93793365,696.205692454
TRIM27,748.637839228,866.835376564,857.525480232
TRIM28,1785.75198367,1440.916554682,1271.90920644
TRIM29,54.893604691,52.7381052547,50.3415176411
TRIM3,78.4798917258,55.8604980428,92.2488595564
TRIM31,53.9251119781,70.9072297293,62.2778952435
TRIM32,427.960557001,507.201700436,403.759836213
TRIM33,576.109912069,725.367464171,790.608841021
TRIM36,46.6069672655,53.9547824265,115.0877929981
TRIM37,704.841173086,712.983305853,691.411274545
TRIM38,939.269948032,1315.261094408,996.463238132
TRIM44,1535.405573622,1537.155172522,1190.145313919
TRIM45,223.20132138,382.228694936,281.932055078
TRIM46,17.91875168,18.3294244864,16.6395565888
TRIM48,60.4748608154,222.3578755512,113.0831280883
TRIM5,230.233810992,179.9047612806,217.001865487
TRIM58,23.2575948427,9.4912694622,18.7087494635
TRIM62,234.215749488,244.4416659,247.514717532
TRIM66,295.028633447,592.566161295,297.081475433
TRIM68,391.356211151,246.3629727735,268.4902415134
TRIM8,828.238510834,918.09610703,1018.968137135
TRIM9,49.4367002763,89.6619032759,83.14524311
TRIO,168.5679545252,76.5760669597,186.7587281319
TRIOBP,886.818917667,947.328606751,1142.617091452
TRIP10,400.260145812,353.057249087,573.553495525
TRIP11,263.819503845,197.664956384,210.982570626
TRIP12,2282.39266353,1431.02333158,2122.47721776
TRIP13,230.7428970121,203.254768946,127.5952651227
TRIP4,945.694881068,759.677250589,940.069913581
TRIP6,194.3398914293,171.1393683319,298.7713452856
TRIT1,450.577743516,494.500070865,360.59905714
TRMT1,82.1376023488,62.4531338499,59.7188577839
TRMT11,347.9815688083,226.8539328819,210.3595183032
TRMT112,3714.46077105,4143.68094091,2929.96367489
TRMT12,488.182890281,553.092877125,498.045233103
TRMT1L,177.2018980689,175.8038872627,235.707160799
TRMT2A,78.8161095877,65.2788577016,87.7284946665
TRMT2B,556.47167066,1162.271219095,543.349079352
TRMT61A,260.183437122,258.995505992,262.084685006
TRMT61B,629.349737811,674.114786638,504.869771731
TRMU,186.9131734447,94.8920974052,133.3880253633
TRNAU1AP,275.750393486,137.0559811849,218.5371004446
TRO,31.1387870955,36.4131815337,35.6372044777
TROAP,166.705657719,161.9462636039,195.1936333385
TROVE2,1093.784930864,825.049671173,839.347252008
TRPA1,109.5286121789,178.0969949686,116.3879300747
TRPC1,40.3773788088,72.7588158004,45.2609847434
TRPC2,58.8247472074,46.0306299692,65.3986151304
TRPC3,66.2456682099,104.5540115192,85.9472760115
TRPC4,10.4857190736,11.4624897564,11.4356328953
TRPC4AP,486.276557586,361.470906103,548.29042301
TRPC5,42.3152206691,78.5160902619,66.8868926146
TRPC6,48.6644654261,116.9417992596,82.6688375185
TRPC7,6.5089707625,6.043071013,6.1899984674
TRPM1,19.4694047112,33.6272971758,29.5281606851
TRPM2,267.991717699,354.734009622,393.958455868
TRPM3,123.9825414035,246.4979035443,140.6303536312
TRPM4,29.7709510646,19.1510392166,61.5313978476
TRPM6,30.8533004826,123.9909325664,131.8937844194
TRPM8,133.9738307012,144.5894434608,135.22667666
TRPS1,244.985834475,195.129188164,290.924950964
TRPV1,129.3838589584,173.0077532076,161.6008495929
TRPV2,1109.102398065,722.673864245,973.254281272
TRPV4,75.2209937589,66.7124463037,85.1916736276
TRPV5,110.563732469,133.0039483042,138.7596237871
TRPV6,35.3672545718,24.4279291941,36.7615760119
TRRAP,427.476401771,331.746005215,334.254183068
TRY6,63.7179160732,59.4658349553,60.1182749864
TSC1,618.931640386,655.073960708,583.520770722
TSC2,339.126393995,265.991580186,293.89583763
TSC22D1,794.819339165,1110.823558225,1046.462608039
TSC22D2,249.54491608,389.940890021,393.461262529
TSC22D3,2008.246615181,5730.474494321,2431.840323406
TSC22D4,432.403906979,386.932950952,492.99962877
TSEN2,196.318980776,197.0908270693,138.580721282
TSEN34,808.000615686,1508.864038304,1733.467230409
TSFM,472.073816866,406.694490323,460.474647676
TSG101,973.715684462,1145.3921699498,1512.736569551
TSGA10,76.5810386805,93.5256381246,81.0411188324
TSHB,227.5612941956,673.5081154088,272.7544268515
TSHR,25.922957607,22.8207026018,17.2033889444
TSKS,95.579098952,119.9755780635,106.2612293547
TSKU,124.2031566988,86.3840420845,166.3698974876
TSN,553.256352773,663.813916637,507.851339594
TSNAX,835.846874269,1057.176193697,1048.315237238
TSNAXIP1,165.941297002,234.073631919,192.72437771
TSPAN1,72.8984388809,63.9353284607,71.8099042773
TSPAN12,9.471976899,10.7813421836,11.5094823249
TSPAN13,385.5935941458,2348.5742680643,588.4835871384
TSPAN14,1236.46003097,923.968060053,1047.990355555
TSPAN15,120.1166102768,99.871313409,183.1368788608
TSPAN2,44.1869450445,91.559248085,98.3357364884
TSPAN3,614.058103963,1087.6009265687,710.980975479
TSPAN31,798.955767481,826.745584782,753.811747913
TSPAN32,602.25815238,738.659401284,501.661194299
TSPAN4,422.352693242,328.2651800824,760.8151442278
TSPAN5,327.7744006817,190.7690156141,156.8280356369
TSPAN6,72.1949043471,161.009175775,121.9471245977
TSPAN7,142.7507333176,262.238702134,235.4276912252
TSPAN8,89.062964212,126.8608769058,91.7295079415
TSPAN9,82.4997933582,112.4391477117,109.6392586449
TSPO,2675.202687719,2085.56689071,2967.015602344
TSPO2,27.0594730363,33.5825752726,28.152007323
TSPYL1,1588.076484532,2638.572205823,1542.598519766
TSPYL2,582.7394281096,974.7732604842,654.8510877756
TSPYL4,826.985125283,1070.321435421,552.966670993
TSPYL5,260.892246278,410.835411035,307.192369018
TSR1,214.02698936,147.518418241,201.426979651
TSR2,619.260924686,716.39162294,594.646174597
TSSC1,494.538795194,476.5189496118,329.0862337346
TSSC4,220.3715568999,116.6094519511,138.0005652571
TSSK1B,7.333438912,7.2075188682,7.8640718138
TSSK2,51.8155215061,66.8605593495,53.4481528909
TST,294.7856402381,392.3453119462,537.3695393964
TSTA3,531.121522478,508.5556001,400.325372858
TSTD2,540.985348481,714.531966879,606.732998218
TTBK2,104.5154921619,122.6760624502,91.974597257
TTC1,702.381259896,595.599624766,692.695286255
TTC12,21.1429189843,19.9953855725,13.6705862979
